,game_id,avg_pts,avg_fg_pct,avg_ft_pct,avg_fg3_pct,avg_ast,avg_reb,delta_pts,delta_fg_pct,delta_ft_pct,delta_fg3_pct,delta_ast,delta_reb,home_team_id,visitor_team_id,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,date,total1,hit_over
0,21200027,86.0,0.436,0.706,0.3,20.0,46.0,0.03488372093023262,-0.1834862385321101,0.05099150141643061,-0.21666666666666667,-0.35,-0.21739130434782605,1610612764,1610612738,86.0,0.436,0.706,0.3,20.0,46.0,89.0,0.429,0.6920000000000001,0.381,24.0,35.0,2012-11-03,191.0,0
1,21200054,86.0,0.436,0.706,0.3,20.0,46.0,0.03488372093023262,-0.1834862385321101,0.05099150141643061,-0.21666666666666667,-0.35,-0.21739130434782605,1610612738,1610612764,100.0,0.42,0.8240000000000001,0.308,26.0,44.0,94.0,0.411,0.857,0.345,25.0,44.0,2012-11-07,186.0,1
2,21200068,90.0,0.4235,0.7815,0.3225,22.5,45.0,0.03488372093023262,-0.1834862385321101,0.05099150141643061,-0.21666666666666667,-0.35,-0.21739130434782605,1610612764,1610612749,91.0,0.436,0.8640000000000001,0.222,23.0,36.0,101.0,0.513,0.789,0.4,21.0,38.0,2012-11-09,192.5,0
3,21200082,90.33333333333333,0.42766666666666664,0.809,0.289,22.666666666666668,42.0,0.03488372093023262,-0.1834862385321101,0.05099150141643061,-0.21666666666666667,-0.35,-0.21739130434782605,1610612754,1610612764,89.0,0.425,0.583,0.4379999999999999,16.0,48.0,85.0,0.4429999999999999,0.7140000000000001,0.417,26.0,40.0,2012-11-10,185.5,0
4,21200103,90.0,0.43,0.8116666666666666,0.32799999999999996,24.666666666666668,40.0,0.03488372093023262,-0.1834862385321101,0.05099150141643061,-0.21666666666666667,-0.35,-0.21739130434782605,1610612766,1610612764,92.0,0.397,0.8440000000000001,0.231,17.0,50.0,76.0,0.298,0.6559999999999999,0.161,18.0,50.0,2012-11-13,191.0,0
5,21200115,86.5,0.39699999999999996,0.77275,0.28624999999999995,23.0,42.5,0.03488372093023262,-0.1834862385321101,0.05099150141643061,-0.21666666666666667,-0.35,-0.21739130434782605,1610612742,1610612764,107.0,0.5,0.7879999999999999,0.273,20.0,40.0,101.0,0.481,0.909,0.481,24.0,34.0,2012-11-14,192.0,1
6,21200133,88.25,0.4145,0.78575,0.32025,22.75,40.0,0.03488372093023262,-0.1834862385321101,0.05099150141643061,-0.21666666666666667,-0.35,-0.21739130434782605,1610612764,1610612762,76.0,0.365,0.75,0.313,18.0,44.0,83.0,0.3779999999999999,0.7040000000000001,0.222,18.0,60.0,2012-11-17,189.5,0
7,21200147,84.33333333333333,0.3813333333333333,0.7716666666666666,0.31833333333333336,20.0,42.666666666666664,0.03488372093023262,-0.1834862385321101,0.05099150141643061,-0.21666666666666667,-0.35,-0.21739130434782605,1610612764,1610612754,89.0,0.356,0.742,0.235,13.0,36.0,96.0,0.486,0.862,0.158,20.0,46.0,2012-11-19,180.5,1
8,21200162,85.5,0.375,0.76425,0.2975,18.25,41.0,0.03488372093023262,-0.1834862385321101,0.05099150141643061,-0.21666666666666667,-0.35,-0.21739130434782605,1610612737,1610612764,101.0,0.435,0.5710000000000001,0.36,30.0,37.0,100.0,0.4270000000000001,0.708,0.35,20.0,58.0,2012-11-21,185.5,1
9,21200184,88.33333333333333,0.3826666666666667,0.7333333333333334,0.2993333333333333,17.0,46.0,0.06382978723404253,0.0389294403892948,-0.17386231038506417,0.01449275362318847,-0.19999999999999996,0.3181818181818181,1610612764,1610612766,106.0,0.366,0.821,0.222,21.0,53.0,108.0,0.41,0.778,0.429,20.0,40.0,2012-11-24,188.5,1
10,21200197,98.33333333333333,0.383,0.757,0.269,18.0,49.0,0.16483516483516492,-0.16055045871559637,-0.04976851851851871,0.0,-0.08695652173913049,0.4722222222222223,1610612764,1610612759,92.0,0.411,0.8240000000000001,0.286,14.0,40.0,118.0,0.563,0.75,0.565,32.0,43.0,2012-11-26,195.5,1
11,21200209,99.33333333333333,0.4013333333333333,0.7843333333333334,0.286,18.333333333333332,50.333333333333336,0.08235294117647052,-0.07223476297968379,0.15406162464985984,-0.3141486810551559,-0.46153846153846156,0.0,1610612764,1610612757,84.0,0.4370000000000001,0.895,0.417,18.0,42.0,82.0,0.349,0.667,0.3229999999999999,14.0,45.0,2012-11-28,193.5,0
12,21200226,94.0,0.4046666666666667,0.8466666666666667,0.30833333333333335,17.666666666666668,45.0,0.10526315789473695,0.4664429530201346,0.3643292682926831,1.5900621118012421,0.0,-0.16000000000000003,1610612752,1610612764,108.0,0.531,0.667,0.414,24.0,32.0,87.0,0.449,0.5710000000000001,0.278,11.0,42.0,2012-11-30,190.0,1
13,21200252,92.25,0.41575,0.7777499999999999,0.30075,16.0,44.25,-0.13861386138613863,-0.06652806652806642,-0.3718371837183718,-0.422037422037422,-0.5416666666666667,0.23529411764705888,1610612764,1610612748,105.0,0.481,0.759,0.368,31.0,44.0,101.0,0.461,0.688,0.286,27.0,43.0,2012-12-04,194.5,1
14,21200273,92.0,0.4556666666666667,0.7416666666666667,0.35433333333333333,20.0,42.666666666666664,0.381578947368421,0.3178082191780822,0.01200000000000001,0.17571884984025554,0.7222222222222223,0.0,1610612737,1610612764,104.0,0.482,0.632,0.385,23.0,47.0,95.0,0.456,0.8,0.4379999999999999,22.0,32.0,2012-12-07,191.5,1
15,21200283,100.0,0.4685,0.7795000000000001,0.4029999999999999,26.5,38.0,0.0674157303370786,0.2808988764044944,0.0781671159029651,0.8638297872340421,0.6923076923076923,-0.11111111111111116,1610612764,1610612744,97.0,0.425,0.609,0.36,23.0,37.0,101.0,0.4320000000000001,0.815,0.409,22.0,57.0,2012-12-08,197.0,1
16,21200307,99.0,0.454,0.7226666666666667,0.38866666666666666,25.333333333333332,37.666666666666664,-0.030000000000000027,-0.004683840749414747,-0.13983050847457623,0.028571428571428692,0.1499999999999999,-0.3620689655172413,1610612740,1610612764,70.0,0.325,0.636,0.25,14.0,54.0,77.0,0.3289999999999999,0.7829999999999999,0.263,14.0,49.0,2012-12-11,187.5,0
17,21200317,89.66666666666667,0.4033333333333333,0.7306666666666667,0.35366666666666663,19.666666666666668,39.333333333333336,-0.2735849056603774,-0.10109289617486361,-0.04628501827040199,0.1846846846846848,-0.33333333333333337,-0.07547169811320753,1610612745,1610612764,99.0,0.447,0.733,0.375,19.0,47.0,93.0,0.3929999999999999,0.8,0.28,18.0,46.0,2012-12-12,206.0,0
18,21200326,90.5,0.40074999999999994,0.748,0.33525,19.25,41.0,0.010869565217391353,-0.04379562043795637,-0.029126213592232997,-0.020979020979020824,0.2857142857142858,0.1499999999999999,1610612764,1610612747,96.0,0.434,0.8,0.381,19.0,48.0,102.0,0.451,0.7140000000000001,0.276,18.0,45.0,2012-12-14,199.5,0
19,21200339,90.75,0.39525,0.748,0.321,18.5,45.0,0.1428571428571428,-0.006864988558352714,-0.10614525139664799,-0.08633093525179847,0.05555555555555558,0.1428571428571428,1610612748,1610612764,102.0,0.506,0.667,0.296,25.0,43.0,72.0,0.375,0.733,0.35,16.0,40.0,2012-12-15,196.0,0
20,21200356,84.5,0.3827499999999999,0.7789999999999999,0.3185,16.75,45.75,-0.1724137931034483,-0.16481069042316265,0.28371278458844107,0.2589928057553954,0.4545454545454546,-0.04761904761904767,1610612764,1610612737,95.0,0.379,0.773,0.3329999999999999,28.0,49.0,100.0,0.436,0.6759999999999999,0.375,20.0,49.0,2012-12-18,187.0,1
21,21200368,89.0,0.39525,0.7765,0.33599999999999997,20.25,45.75,-0.09523809523809523,-0.21205821205821207,0.01844532279314892,-0.09510869565217417,-0.09677419354838712,0.11363636363636354,1610612753,1610612764,90.0,0.42,0.8240000000000001,0.4,18.0,48.0,83.0,0.442,0.75,0.529,20.0,38.0,2012-12-19,184.5,0
22,21200384,86.5,0.40750000000000003,0.764,0.39825,20.75,43.75,-0.12631578947368416,-0.030701754385964897,-0.0625,0.20776255707762603,-0.09090909090909094,0.1875,1610612765,1610612764,100.0,0.422,0.667,0.417,24.0,58.0,68.0,0.3289999999999999,0.769,0.1669999999999999,15.0,46.0,2012-12-21,185.0,0
23,21200390,79.5,0.38125,0.75625,0.34474999999999995,19.75,43.25,-0.2989690721649485,-0.22588235294117665,0.2627257799671594,-0.5361111111111114,-0.34782608695652173,0.2432432432432432,1610612764,1610612765,87.0,0.377,0.7809999999999999,0.19,20.0,43.0,96.0,0.409,0.8,0.421,22.0,58.0,2012-12-22,183.0,0
24,21200410,83.25,0.38175000000000003,0.7682499999999999,0.30474999999999997,20.75,44.0,0.1298701298701299,0.14589665653495465,-0.0025542784163473664,-0.2775665399239544,0.4285714285714286,-0.12244897959183676,1610612764,1610612739,84.0,0.461,0.7140000000000001,0.222,22.0,51.0,87.0,0.3779999999999999,0.652,0.37,20.0,38.0,2012-12-26,189.0,0
25,21200425,79.66666666666667,0.38899999999999996,0.7546666666666667,0.19299999999999998,19.0,46.666666666666664,-0.09677419354838712,0.1730279898218834,-0.10749999999999993,-0.20714285714285718,0.22222222222222232,0.10869565217391308,1610612764,1610612753,105.0,0.477,0.882,0.3,25.0,47.0,97.0,0.4529999999999999,0.818,0.357,25.0,41.0,2012-12-28,182.5,1
26,21200441,92.0,0.4383333333333333,0.7923333333333332,0.2373333333333333,22.333333333333332,47.0,0.09375,0.09907834101382496,0.10250000000000004,-0.21259842519685046,0.3157894736842106,-0.02083333333333337,1610612741,1610612764,87.0,0.391,0.667,0.4379999999999999,24.0,49.0,77.0,0.365,0.667,0.3,19.0,56.0,2012-12-29,180.5,0
27,21200458,88.66666666666667,0.4343333333333333,0.7543333333333333,0.274,22.0,51.333333333333336,0.06944444444444442,-0.026666666666666727,-0.09004092769440653,-0.1428571428571428,0.1875,0.3999999999999999,1610612764,1610612742,94.0,0.405,0.769,0.385,23.0,44.0,103.0,0.5,0.647,0.455,25.0,42.0,2013-01-01,192.0,1
28,21200467,90.0,0.427,0.758,0.30175,22.25,49.5,-0.010526315789473717,0.06860158311345654,-0.005174644243208237,0.1561561561561564,-0.1785714285714286,-0.10204081632653061,1610612754,1610612764,89.0,0.377,0.8390000000000001,0.313,17.0,48.0,81.0,0.422,0.8,0.231,24.0,41.0,2013-01-02,181.0,0
29,21200479,89.25,0.41725,0.7795000000000001,0.304,22.75,47.0,-0.02409638554216864,-0.045248868778280604,0.06666666666666665,-0.5633270321361059,0.19999999999999996,0.07894736842105265,1610612764,1610612751,113.0,0.473,0.581,0.5,27.0,41.0,115.0,0.461,0.6940000000000001,0.3329999999999999,22.0,54.0,2013-01-04,184.0,1
30,21200500,91.25,0.41625,0.70425,0.354,23.25,45.5,0.661764705882353,0.4376899696048635,-0.24447334200260085,1.994011976047906,0.8,-0.10869565217391308,1610612748,1610612764,99.0,0.4629999999999999,0.938,0.381,20.0,50.0,71.0,0.358,0.5,0.286,20.0,39.0,2013-01-06,191.5,0
31,21200504,89.75,0.4145,0.6625000000000001,0.3505,23.5,41.25,-0.1839080459770115,-0.050397877984084904,-0.3597951344430217,0.5052631578947366,0.0,-0.09302325581395354,1610612764,1610612760,101.0,0.4370000000000001,0.833,0.556,20.0,45.0,99.0,0.425,0.833,0.24,21.0,44.0,2013-01-07,194.0,1
32,21200542,92.0,0.41900000000000004,0.6966,0.3916,22.8,42.0,0.20238095238095233,-0.05206073752711482,0.16666666666666652,1.5045045045045047,-0.09090909090909094,-0.11764705882352944,1610612764,1610612737,93.0,0.456,0.7040000000000001,0.182,17.0,51.0,83.0,0.385,0.64,0.292,23.0,38.0,2013-01-12,189.5,0
